timestamp_UT, r0_L, r0_T, scint_L, scint_R, mean_counts_L, mean_counts_R, bg_flux_mean, bg_flux_std
2025-12-07 20:49:01, 0.1325169767, 0.1180309877, 0.1492476027, 0.1104982252, 2842.5854, 2720.9024, 767.2350, 17.8891
2025-12-07 20:49:06, 0.1187849969, 0.0845362699, 0.1189729015, 0.1089510674, 2992.3913, 2900.9783, 767.4050, 17.7017
2025-12-07 20:49:12, 0.0774868303, 0.0804190619, 0.0840429968, 0.0811683134, 2888.1373, 2819.3137, 767.9650, 18.1745
2025-12-07 20:49:18, 0.0853476266, 0.0653161625, 0.1383184002, 0.1241194430, 3057.6226, 3034.4151, 767.0700, 18.9601
2025-12-07 20:49:23, 0.1030440827, 0.0977062740, 0.1069658103, 0.0981630220, 2608.4528, 2708.5660, 764.6850, 19.0561
2025-12-07 20:49:29, 0.0960304540, 0.0875662189, 0.1083931906, 0.1671323442, 2981.2895, 3027.6579, 764.2650, 18.6058
2025-12-07 20:49:35, 0.0899630790, 0.0966587828, 0.1366649186, 0.1134605479, 2876.1622, 2883.3514, 761.5600, 16.9061
2025-12-07 20:49:41, 0.1090280671, 0.0835971490, 0.0908863968, 0.0817169281, 2795.1852, 2867.7963, 764.4900, 16.6805
2025-12-07 20:49:46, 0.0741169073, 0.0722434589, 0.1481196109, 0.1251151706, 2801.4565, 2726.7826, 762.4400, 17.4341
2025-12-07 20:49:52, 0.0803731863, 0.0728444757, 0.1364561039, 0.1425953491, 2795.9333, 2892.2444, 763.2300, 18.5719
2025-12-07 20:49:58, 0.0872792893, 0.0726926259, 0.1232755548, 0.1143633838, 2658.1136, 2672.7727, 763.2050, 17.3457
2025-12-07 20:50:04, 0.0595737780, 0.0873300896, 0.1396978227, 0.1677764853, 2551.8043, 2682.7174, 762.1750, 18.4947
2025-12-07 20:50:09, 0.0883062433, 0.0794911872, 0.1990548228, 0.1509847900, 2815.9600, 2752.0800, 766.3250, 17.8829
2025-12-07 20:50:15, 0.1047510085, 0.0732057104, 0.1351455126, 0.1188944140, 2931.7174, 2833.0870, 767.6350, 18.8918
2025-12-07 20:50:21, 0.1239100395, 0.0846371989, 0.1775807014, 0.1380441408, 3026.9474, 2769.6053, 766.2950, 18.8714
2025-12-07 20:50:27, 0.1215243458, 0.0841814220, 0.1154124889, 0.0956441905, 2814.5116, 2773.4419, 767.3350, 19.7571
2025-12-07 20:50:32, 0.1094222557, 0.0968912118, 0.1163343976, 0.1076336013, 3037.1739, 3020.0217, 764.2600, 18.1808
2025-12-07 20:50:38, 0.0876602071, 0.0651620260, 0.1070148639, 0.1109453515, 2728.9057, 2661.7736, 764.8200, 19.4352
2025-12-07 20:50:44, 0.0802354649, 0.0749577387, 0.1245637101, 0.0902226857, 2692.6667, 2676.1333, 767.9700, 18.9952
2025-12-07 20:50:49, 0.1040193417, 0.0824515168, 0.1017444674, 0.0871427569, 2687.2444, 2820.2667, 767.9800, 17.5057
2025-12-07 20:50:55, 0.1145888644, 0.1005751475, 0.1350053472, 0.1229180248, 2736.4074, 2746.5741, 770.2200, 19.8419
2025-12-07 20:51:01, 0.0786466164, 0.0776616551, 0.1169759822, 0.1024037429, 2892.2444, 2840.3556, 769.9200, 17.9884
2025-12-07 20:51:06, 0.0773783006, 0.1002507862, 0.1716547934, 0.1068334383, 2639.2766, 2607.3617, 767.9550, 20.4268
2025-12-07 20:51:13, 0.0695789964, 0.0926752300, 0.1030943667, 0.1293053477, 3002.5932, 2897.8644, 763.7850, 20.0190
2025-12-07 20:51:18, 0.0998425268, 0.0777155279, 0.1043184211, 0.1015133363, 2690.9821, 2644.1429, 764.1550, 19.7904
2025-12-07 20:51:24, 0.1091542097, 0.0911689137, 0.0797578253, 0.0738511287, 2959.9773, 3028.6364, 768.9900, 19.7540
2025-12-07 20:51:30, 0.1228587256, 0.1025163592, 0.1572133457, 0.1219221738, 3280.2917, 3036.9792, 767.0750, 18.7029
2025-12-07 20:51:35, 0.1032180241, 0.1137270554, 0.1393309702, 0.1071064650, 2859.1500, 2801.1750, 762.4700, 18.6711
2025-12-07 20:51:41, 0.1565885042, 0.1185599093, 0.1452352870, 0.0984910610, 3178.0645, 3119.0484, 764.3500, 18.3021
2025-12-07 20:51:47, 0.0740957576, 0.0750901541, 0.1109055035, 0.0745461897, 3020.8276, 2952.7931, 764.8700, 18.7711
2025-12-07 20:51:53, 0.0410505370, 0.0406037600, 0.0932974946, 0.1147040925, 2869.5789, 2838.2632, 758.7600, 18.3009
2025-12-07 20:51:58, 0.0832375448, 0.0856709492, 0.0837479847, 0.0884871482, 3008.0000, 3006.3542, 761.2150, 18.2871
2025-12-07 20:52:04, 0.1149321308, 0.0821247491, 0.0927710436, 0.0830977587, 2799.1481, 2726.9815, 759.0200, 16.7410
2025-12-07 20:52:10, 0.0591227317, 0.0634232230, 0.1328222818, 0.1187708122, 3011.9038, 2845.0000, 760.9100, 19.1552
2025-12-07 20:52:15, 0.0478589331, 0.0344097352, 0.0764766645, 0.0909064796, 2642.0417, 2702.6875, 763.2000, 19.0704
2025-12-07 20:52:21, 0.0714779773, 0.0779250330, 0.1470157394, 0.1142722763, 3023.8393, 2977.4821, 760.5050, 18.9349
2025-12-07 20:52:27, 0.0640850691, 0.0451447837, 0.1278607513, 0.1274956398, 3027.5556, 3109.9778, 758.7750, 17.8405
2025-12-07 20:52:33, 0.0385542858, 0.0408128139, 0.1430541879, 0.1062674616, 2968.1940, 2704.5224, 762.4650, 17.8157
2025-12-07 20:52:38, 0.0454380393, 0.0554743880, 0.1478909249, 0.1237735925, 2960.9355, 2875.4516, 764.3300, 18.7550
2025-12-07 20:52:44, 0.0822199234, 0.0721693958, 0.1182674787, 0.1010439210, 2874.9298, 2872.3333, 764.0800, 19.1649
2025-12-07 20:52:50, 0.0941348462, 0.0916780989, 0.1449025255, 0.1296333363, 2704.7708, 2759.2708, 761.2300, 17.6914
2025-12-07 20:52:56, 0.0732560294, 0.0678222347, 0.2190984339, 0.1921054887, 3123.6429, 2989.2500, 765.5050, 18.1626
2025-12-07 20:53:01, 0.0718727210, 0.0740231817, 0.0922332435, 0.1061307839, 3229.1731, 3151.4423, 764.9800, 18.1840
2025-12-07 20:53:07, 0.0802902508, 0.0654597043, 0.1261253561, 0.1316562302, 3091.8511, 3092.4894, 766.4200, 19.8835
2025-12-07 20:53:13, 0.0703007532, 0.0644424336, 0.0673747623, 0.0748648237, 2358.6000, 2440.7111, 769.5600, 16.1235
2025-12-07 20:53:18, 0.0734928774, 0.0748918184, 0.1142819303, 0.1090046725, 2750.7778, 2735.9556, 768.5300, 17.5234
2025-12-07 20:53:24, 0.0576694917, 0.0595774967, 0.1958632345, 0.1507747145, 2928.2182, 2879.7818, 768.9100, 18.3935
2025-12-07 20:53:30, 0.0609477280, 0.0630485608, 0.0908307975, 0.0878905468, 2684.2791, 2778.9535, 770.4800, 17.4098
2025-12-07 20:53:36, 0.0874690815, 0.1283903122, 0.1484122357, 0.1424029834, 2838.4600, 2820.1200, 770.7350, 19.2131
2025-12-07 20:53:41, 0.0689321941, 0.1202414093, 0.1423399592, 0.1529278234, 3176.0270, 3194.4324, 770.7800, 18.3003
2025-12-07 20:53:47, 0.1444739168, 0.0846232829, 0.0794880091, 0.0698588021, 2814.1571, 2801.2000, 771.7300, 17.3832
