timestamp_UT, r0_L, r0_T, scint_L, scint_R, mean_counts_L, mean_counts_R, bg_flux_mean, bg_flux_std
2025-12-09 03:24:32, 0.1002639466, 0.1098541491, 0.0884847720, 0.0892301884, 2651.7647, 2742.3529, 755.5250, 17.4161
2025-12-09 03:24:38, 0.0920266946, 0.0683858036, 0.0934681818, 0.0759576019, 2719.4444, 2626.1667, 756.0600, 20.4508
2025-12-09 03:24:43, 0.0546541740, 0.0786507697, 0.0941896446, 0.0852878020, 2763.2826, 2758.5870, 757.4600, 18.7896
2025-12-09 03:24:49, 0.1086832367, 0.0984777407, 0.0980722218, 0.0707821518, 2871.5682, 2836.3409, 755.3000, 18.2071
2025-12-09 03:24:55, 0.1560308630, 0.1270565240, 0.0854775532, 0.0890274727, 2501.2273, 2569.8864, 753.8800, 17.9721
2025-12-09 03:25:00, 0.0631639357, 0.0734580616, 0.0942980263, 0.0963672080, 2443.9434, 2481.5472, 754.4450, 18.5401
2025-12-09 03:25:06, 0.0840629836, 0.0868306650, 0.1068343090, 0.0909070062, 2721.4615, 2738.6731, 753.6650, 17.9012
2025-12-09 03:25:12, 0.0819692130, 0.1021955480, 0.0898324837, 0.1525795537, 2619.0698, 2654.1163, 755.4850, 18.0906
2025-12-09 03:25:18, 0.1094636338, 0.1105573804, 0.0812221922, 0.1017443210, 2451.0455, 2539.5303, 754.3450, 18.0096
2025-12-09 03:25:24, 0.1256459223, 0.0955107729, 0.0535676874, 0.0492635820, 2574.6379, 2548.5690, 752.3600, 18.2762
2025-12-09 03:25:29, 0.1324957103, 0.1467704893, 0.0685014694, 0.1022496610, 2482.9804, 2615.5882, 758.8550, 16.7882
2025-12-09 03:25:35, 0.1539081825, 0.1022657135, 0.0692519243, 0.0393685822, 2699.6905, 2672.0238, 758.0650, 18.2058
2025-12-09 03:25:41, 0.1224764429, 0.0860094270, 0.0974074361, 0.0847329242, 2530.2927, 2535.8780, 758.1400, 18.4692
